hour,rows,attacks,alerts,has_attack,is_alert_window
2024-03-16 13:00:00+00:00,2194,2194,2194,True,True
2024-03-16 14:00:00+00:00,2242,2242,2242,True,True
2024-03-16 15:00:00+00:00,2179,2179,2179,True,True
2024-03-16 16:00:00+00:00,2188,2188,2188,True,True
2024-03-16 17:00:00+00:00,2187,2187,2187,True,True
2024-03-16 18:00:00+00:00,2173,2173,2173,True,True
2024-03-16 19:00:00+00:00,2215,2215,2215,True,True
2024-03-16 20:00:00+00:00,2463,2463,2463,True,True
2024-03-16 21:00:00+00:00,2191,2191,2191,True,True
2024-03-16 22:00:00+00:00,2181,2181,2181,True,True
2024-03-16 23:00:00+00:00,2189,2189,2189,True,True
2024-03-17 00:00:00+00:00,2183,2183,2183,True,True
2024-03-17 01:00:00+00:00,2171,2171,2171,True,True
2024-03-17 02:00:00+00:00,2175,2175,2175,True,True
2024-03-17 03:00:00+00:00,2173,2173,2173,True,True
2024-03-17 04:00:00+00:00,2310,2310,2310,True,True
2024-03-17 05:00:00+00:00,2182,2182,2182,True,True
2024-03-17 06:00:00+00:00,2383,2383,2383,True,True
2024-03-17 07:00:00+00:00,2174,2174,2174,True,True
2024-03-17 08:00:00+00:00,2176,2176,2176,True,True
2024-03-17 09:00:00+00:00,2388,2388,2388,True,True
2024-03-17 10:00:00+00:00,2178,2178,2178,True,True
2024-03-17 11:00:00+00:00,2282,2282,2282,True,True
2024-03-17 12:00:00+00:00,2180,2180,2180,True,True
2024-03-17 13:00:00+00:00,2173,2173,2173,True,True
2024-03-17 14:00:00+00:00,2180,2180,2180,True,True
2024-03-17 15:00:00+00:00,2175,2175,2175,True,True
2024-03-17 16:00:00+00:00,2177,2177,2177,True,True
2024-03-17 17:00:00+00:00,2182,2182,2182,True,True
2024-03-17 18:00:00+00:00,2270,2270,2270,True,True
2024-03-17 19:00:00+00:00,2176,2176,2176,True,True
2024-03-17 20:00:00+00:00,2176,2176,2176,True,True
2024-03-17 21:00:00+00:00,2140,2140,2140,True,True
2024-03-17 22:00:00+00:00,2420,2420,2420,True,True
2024-03-17 23:00:00+00:00,2314,2314,2314,True,True
2024-03-18 00:00:00+00:00,2196,2196,2196,True,True
2024-03-18 01:00:00+00:00,2180,2180,2180,True,True
2024-03-18 02:00:00+00:00,2430,2430,2430,True,True
2024-03-18 03:00:00+00:00,2178,2178,2178,True,True
2024-03-18 04:00:00+00:00,2174,2174,2174,True,True
2024-03-18 05:00:00+00:00,2308,2308,2308,True,True
2024-03-18 06:00:00+00:00,2189,2189,2189,True,True
2024-03-18 07:00:00+00:00,2194,2194,2194,True,True
2024-03-18 08:00:00+00:00,2242,2242,2242,True,True
2024-03-18 09:00:00+00:00,2189,2189,2189,True,True
2024-03-18 10:00:00+00:00,2129,2129,2129,True,True
2024-03-18 11:00:00+00:00,2189,2189,2189,True,True
2024-03-18 12:00:00+00:00,2187,2187,2187,True,True
2024-03-18 13:00:00+00:00,2191,2191,2191,True,True
2024-03-18 14:00:00+00:00,2187,2187,2187,True,True
2024-03-18 15:00:00+00:00,1879,1879,1879,True,True
2024-03-18 16:00:00+00:00,2192,2192,2192,True,True
2024-03-18 17:00:00+00:00,2159,2159,2159,True,True
2024-03-18 18:00:00+00:00,2765,2765,2765,True,True
2024-03-18 19:00:00+00:00,2191,2191,2191,True,True
2024-03-18 20:00:00+00:00,2191,2191,2191,True,True
2024-03-18 21:00:00+00:00,2447,2447,2447,True,True
2024-03-18 22:00:00+00:00,2091,2091,2091,True,True
2024-03-18 23:00:00+00:00,2495,2495,2495,True,True
2024-03-19 00:00:00+00:00,2189,2189,2189,True,True
2024-03-19 01:00:00+00:00,1940,1940,1940,True,True
2024-03-19 02:00:00+00:00,2160,2160,2160,True,True
2024-03-19 03:00:00+00:00,2184,2184,2184,True,True
2024-03-19 04:00:00+00:00,2240,2240,2240,True,True
2024-03-19 05:00:00+00:00,2164,2164,2164,True,True
2024-03-19 06:00:00+00:00,2168,2168,2168,True,True
2024-03-19 07:00:00+00:00,2177,2177,2177,True,True
2024-03-19 08:00:00+00:00,2182,2182,2182,True,True
2024-03-19 09:00:00+00:00,2211,2211,2211,True,True
2024-03-19 10:00:00+00:00,2176,2176,2176,True,True
2024-03-19 11:00:00+00:00,2175,2175,2175,True,True
2024-03-19 12:00:00+00:00,2187,2187,2187,True,True
2024-03-19 13:00:00+00:00,2197,2197,2197,True,True
2024-03-19 14:00:00+00:00,2523,2523,2523,True,True
2024-03-19 15:00:00+00:00,2156,2156,2156,True,True
2024-03-19 16:00:00+00:00,2161,2161,2161,True,True
2024-03-19 17:00:00+00:00,2320,2320,2320,True,True
2024-03-19 18:00:00+00:00,2188,2188,2188,True,True
2024-03-19 19:00:00+00:00,2195,2195,2195,True,True
2024-03-19 20:00:00+00:00,2165,2165,2165,True,True
2024-03-19 21:00:00+00:00,2161,2161,2161,True,True
2024-03-19 22:00:00+00:00,2164,2164,2164,True,True
2024-03-19 23:00:00+00:00,2178,2178,2178,True,True
2024-03-20 00:00:00+00:00,2157,2157,2157,True,True
2024-03-20 01:00:00+00:00,2166,2166,2166,True,True
2024-03-20 02:00:00+00:00,2174,2174,2174,True,True
2024-03-20 03:00:00+00:00,2292,2292,2292,True,True
2024-03-20 04:00:00+00:00,2188,2188,2188,True,True
2024-03-20 05:00:00+00:00,2159,2159,2159,True,True
2024-03-20 06:00:00+00:00,2155,2155,2155,True,True
2024-03-20 07:00:00+00:00,2137,2137,2137,True,True
2024-03-20 08:00:00+00:00,2090,2090,2090,True,True
2024-03-20 09:00:00+00:00,2324,2324,2324,True,True
2024-03-20 10:00:00+00:00,2494,2494,2494,True,True
2024-03-20 11:00:00+00:00,2157,2157,2157,True,True
2024-03-20 12:00:00+00:00,2206,2206,2206,True,True
2024-03-20 13:00:00+00:00,2310,2310,2310,True,True
2024-03-20 14:00:00+00:00,2201,2201,2201,True,True
2024-03-20 15:00:00+00:00,2157,2157,2157,True,True
2024-03-20 16:00:00+00:00,2260,2260,2260,True,True
2024-03-20 17:00:00+00:00,2159,2159,2159,True,True
2024-03-20 18:00:00+00:00,2178,2178,2178,True,True
2024-03-20 19:00:00+00:00,2147,2147,2147,True,True
2024-03-20 20:00:00+00:00,2410,2410,2410,True,True
2024-03-20 21:00:00+00:00,2164,2164,2164,True,True
2024-03-20 22:00:00+00:00,2017,2017,2017,True,True
2024-03-20 23:00:00+00:00,2279,2279,2279,True,True
2024-03-21 00:00:00+00:00,2407,2407,2407,True,True
2024-03-21 01:00:00+00:00,2391,2391,2391,True,True
2024-03-21 02:00:00+00:00,2153,2153,2153,True,True
2024-03-21 03:00:00+00:00,2190,2190,2190,True,True
2024-03-21 04:00:00+00:00,2178,2178,2178,True,True
2024-03-21 05:00:00+00:00,2169,2169,2169,True,True
2024-03-21 06:00:00+00:00,2161,2161,2161,True,True
2024-03-21 07:00:00+00:00,2170,2170,2170,True,True
2024-03-21 08:00:00+00:00,2169,2169,2169,True,True
2024-03-21 09:00:00+00:00,2147,2147,2147,True,True
2024-03-21 10:00:00+00:00,2415,2415,2415,True,True
2024-03-21 11:00:00+00:00,2527,2527,2527,True,True
2024-03-21 12:00:00+00:00,2179,2179,2179,True,True
2024-03-21 13:00:00+00:00,2167,2167,2167,True,True
2024-03-21 14:00:00+00:00,2369,2369,2369,True,True
2024-03-21 15:00:00+00:00,2160,2160,2160,True,True
2024-03-21 16:00:00+00:00,2156,2156,2156,True,True
2024-03-21 17:00:00+00:00,2153,2153,2153,True,True
2024-03-21 18:00:00+00:00,2153,2153,2153,True,True
2024-03-21 19:00:00+00:00,2160,2160,2160,True,True
2024-03-21 20:00:00+00:00,2139,2139,2139,True,True
2024-03-21 21:00:00+00:00,2144,2144,2144,True,True
2024-03-21 22:00:00+00:00,2163,2163,2163,True,True
2024-03-21 23:00:00+00:00,2174,2174,2174,True,True
2024-03-22 00:00:00+00:00,2105,2105,2105,True,True
2024-03-22 01:00:00+00:00,2213,2213,2213,True,True
2024-03-22 02:00:00+00:00,2201,2201,2201,True,True
2024-03-22 03:00:00+00:00,2199,2199,2199,True,True
2024-03-22 04:00:00+00:00,2149,2149,2149,True,True
2024-03-22 05:00:00+00:00,2153,2153,2153,True,True
2024-03-22 06:00:00+00:00,2153,2153,2153,True,True
2024-03-22 07:00:00+00:00,2414,2414,2414,True,True
2024-03-22 08:00:00+00:00,2151,2151,2151,True,True
2024-03-22 09:00:00+00:00,2153,2153,2153,True,True
2024-03-22 10:00:00+00:00,2158,2158,2158,True,True
2024-03-22 11:00:00+00:00,2160,2160,2160,True,True
2024-03-22 12:00:00+00:00,2152,2152,2152,True,True
2024-03-22 13:00:00+00:00,2165,2165,2165,True,True
2024-03-22 14:00:00+00:00,2174,2174,2174,True,True
2024-03-22 15:00:00+00:00,2177,2177,2177,True,True
2024-03-22 16:00:00+00:00,2088,2088,2088,True,True
2024-03-22 17:00:00+00:00,2272,2272,2272,True,True
2024-03-22 18:00:00+00:00,2158,2158,2158,True,True
2024-03-22 19:00:00+00:00,2116,2116,2116,True,True
2024-03-22 20:00:00+00:00,2186,2186,2186,True,True
2024-03-22 21:00:00+00:00,2145,2145,2145,True,True
2024-03-22 22:00:00+00:00,2156,2156,2156,True,True
2024-03-22 23:00:00+00:00,2156,2156,2156,True,True
2024-03-23 00:00:00+00:00,2184,2184,2184,True,True
2024-03-23 01:00:00+00:00,2161,2161,2161,True,True
2024-03-23 02:00:00+00:00,2329,2329,2329,True,True
2024-03-23 03:00:00+00:00,2228,2228,2228,True,True
2024-03-23 04:00:00+00:00,2163,2163,2163,True,True
2024-03-23 05:00:00+00:00,2339,2339,2339,True,True
2024-03-23 06:00:00+00:00,2132,2132,2132,True,True
2024-03-23 07:00:00+00:00,2162,2162,2162,True,True
2024-03-23 08:00:00+00:00,2163,2163,2163,True,True
2024-03-23 09:00:00+00:00,2165,2165,2165,True,True
2024-03-23 10:00:00+00:00,2161,2161,2161,True,True
2024-03-23 11:00:00+00:00,2158,2158,2158,True,True
2024-03-23 12:00:00+00:00,2207,2207,2207,True,True
2024-03-23 13:00:00+00:00,2193,2193,2193,True,True
2024-03-23 14:00:00+00:00,2112,2112,2112,True,True
2024-03-23 15:00:00+00:00,2389,2389,2389,True,True
2024-03-23 16:00:00+00:00,2307,2307,2307,True,True
2024-03-23 17:00:00+00:00,2169,2169,2169,True,True
2024-03-23 18:00:00+00:00,2158,2158,2158,True,True
2024-03-23 19:00:00+00:00,2175,2175,2175,True,True
2024-03-23 20:00:00+00:00,2166,2166,2166,True,True
2024-03-23 21:00:00+00:00,2162,2162,2162,True,True
2024-03-23 22:00:00+00:00,2288,2288,2288,True,True
2024-03-23 23:00:00+00:00,2193,2193,2193,True,True
2024-03-24 00:00:00+00:00,2131,2131,2131,True,True
2024-03-24 01:00:00+00:00,2169,2169,2169,True,True
2024-03-24 02:00:00+00:00,2162,2162,2162,True,True
2024-03-24 03:00:00+00:00,2150,2150,2150,True,True
2024-03-24 04:00:00+00:00,2156,2156,2156,True,True
2024-03-24 05:00:00+00:00,2159,2159,2159,True,True
2024-03-24 06:00:00+00:00,2159,2159,2159,True,True
2024-03-24 07:00:00+00:00,2187,2187,2187,True,True
2024-03-24 08:00:00+00:00,2152,2152,2152,True,True
2024-03-24 09:00:00+00:00,2185,2185,2185,True,True
2024-03-24 10:00:00+00:00,2170,2170,2170,True,True
2024-03-24 11:00:00+00:00,2152,2152,2152,True,True
2024-03-24 12:00:00+00:00,2393,2393,2393,True,True
2024-03-24 13:00:00+00:00,2158,2158,2158,True,True
2024-03-24 14:00:00+00:00,2502,2502,2502,True,True
2024-03-24 15:00:00+00:00,2158,2158,2158,True,True
2024-03-24 16:00:00+00:00,2168,2168,2168,True,True
2024-03-24 17:00:00+00:00,1924,1924,1924,True,True
2024-03-24 18:00:00+00:00,2430,2430,2430,True,True
2024-03-24 19:00:00+00:00,2179,2179,2179,True,True
2024-03-24 20:00:00+00:00,2162,2162,2162,True,True
2024-03-24 21:00:00+00:00,2186,2186,2186,True,True
2024-03-24 22:00:00+00:00,2359,2359,2359,True,True
2024-03-24 23:00:00+00:00,2114,2114,2114,True,True
2024-03-27 00:00:00+00:00,2123,2123,2123,True,True
2024-03-27 01:00:00+00:00,2049,2049,2049,True,True
2024-03-27 02:00:00+00:00,2418,2418,2418,True,True
2024-03-27 03:00:00+00:00,2114,2114,2114,True,True
2024-03-27 04:00:00+00:00,2117,2117,2117,True,True
2024-03-27 05:00:00+00:00,2109,2109,2109,True,True
2024-03-27 06:00:00+00:00,2329,2329,2329,True,True
2024-03-27 07:00:00+00:00,2110,2110,2110,True,True
2024-03-27 08:00:00+00:00,2209,2209,2209,True,True
2024-03-27 09:00:00+00:00,2113,2113,2113,True,True
2024-03-27 10:00:00+00:00,2103,2103,2103,True,True
2024-03-27 11:00:00+00:00,2132,2132,2132,True,True
2024-03-27 12:00:00+00:00,1978,1978,1978,True,True
2024-03-27 13:00:00+00:00,2119,2119,2119,True,True
2024-03-27 14:00:00+00:00,2364,2364,2364,True,True
2024-03-27 15:00:00+00:00,2344,2344,2344,True,True
2024-03-27 16:00:00+00:00,2080,2080,2080,True,True
2024-03-27 17:00:00+00:00,2118,2118,2118,True,True
2024-03-27 18:00:00+00:00,2120,2120,2120,True,True
2024-03-27 19:00:00+00:00,2115,2115,2115,True,True
2024-03-27 20:00:00+00:00,2116,2116,2116,True,True
2024-03-27 21:00:00+00:00,2120,2120,2120,True,True
2024-03-27 22:00:00+00:00,2107,2107,2107,True,True
2024-03-27 23:00:00+00:00,2123,2123,2123,True,True
2024-09-21 21:00:00+00:00,160,160,160,True,True
2024-09-22 20:00:00+00:00,89,89,89,True,True
2024-09-22 21:00:00+00:00,198954,198954,198954,True,True
2024-09-22 22:00:00+00:00,393341,393341,393341,True,True
2024-09-22 23:00:00+00:00,3121,3121,3121,True,True
2024-09-23 00:00:00+00:00,7,7,7,True,True
2024-09-23 01:00:00+00:00,747557,747557,747557,True,True
2024-09-23 03:00:00+00:00,80,80,80,True,True
2024-09-23 04:00:00+00:00,468,468,468,True,True
2024-09-23 05:00:00+00:00,66,66,66,True,True
2024-10-31 00:00:00+00:00,12807,12807,12807,True,True
2024-10-31 07:00:00+00:00,6816,0,6788,False,True
2024-10-31 08:00:00+00:00,7032,0,7002,False,True
2024-10-31 09:00:00+00:00,7150,0,7126,False,True
2024-10-31 10:00:00+00:00,6961,0,6935,False,True
2024-10-31 11:00:00+00:00,6951,0,6923,False,True
2024-10-31 12:00:00+00:00,6885,0,6856,False,True
2024-10-31 13:00:00+00:00,7061,0,7030,False,True
2024-10-31 14:00:00+00:00,6887,0,6863,False,True
2024-10-31 15:00:00+00:00,7003,0,6978,False,True
2024-10-31 16:00:00+00:00,26092,18975,26071,True,True
2024-10-31 17:00:00+00:00,7076,0,7051,False,True
2024-10-31 18:00:00+00:00,6958,0,6935,False,True
2024-10-31 19:00:00+00:00,6924,0,6902,False,True
2024-10-31 20:00:00+00:00,7000,0,6968,False,True
2024-10-31 21:00:00+00:00,7019,0,6990,False,True
2024-10-31 22:00:00+00:00,7038,0,7015,False,True
2024-10-31 23:00:00+00:00,7007,0,6977,False,True
2024-11-01 00:00:00+00:00,6933,0,6909,False,True
2024-11-01 01:00:00+00:00,6979,0,6946,False,True
2024-11-01 02:00:00+00:00,6954,0,6927,False,True
2024-11-01 03:00:00+00:00,7063,0,7028,False,True
2024-11-01 04:00:00+00:00,7130,0,7100,False,True
2024-11-01 05:00:00+00:00,6999,0,6969,False,True
2024-11-01 06:00:00+00:00,7292,0,7260,False,True
2024-11-01 07:00:00+00:00,7054,0,7025,False,True
2024-11-01 08:00:00+00:00,6995,0,6967,False,True
2024-11-01 09:00:00+00:00,7089,0,7058,False,True
2024-11-01 10:00:00+00:00,6921,0,6892,False,True
2024-11-01 11:00:00+00:00,7074,0,7045,False,True
2024-11-01 12:00:00+00:00,6934,0,6904,False,True
2024-11-01 13:00:00+00:00,7034,0,7006,False,True
2024-11-01 14:00:00+00:00,6953,0,6917,False,True
2024-11-01 15:00:00+00:00,6937,0,6914,False,True
2024-11-01 16:00:00+00:00,6889,0,6860,False,True
2024-11-01 17:00:00+00:00,7381,0,7350,False,True
2024-11-01 18:00:00+00:00,6997,0,6969,False,True
2024-11-01 19:00:00+00:00,6854,0,6820,False,True
2024-11-01 20:00:00+00:00,6982,0,6951,False,True
2024-11-01 21:00:00+00:00,6986,0,6959,False,True
2024-11-01 22:00:00+00:00,6929,0,6897,False,True
2024-11-01 23:00:00+00:00,6852,0,6828,False,True
2024-11-02 00:00:00+00:00,6976,0,6958,False,True
2024-11-02 01:00:00+00:00,29374,22399,29336,True,True
2024-11-02 02:00:00+00:00,6848,0,6815,False,True
2024-11-02 03:00:00+00:00,6959,0,6925,False,True
2024-11-02 04:00:00+00:00,7098,0,7057,False,True
2024-11-02 05:00:00+00:00,7124,0,7102,False,True
2024-11-02 06:00:00+00:00,7118,0,7098,False,True
2024-11-02 07:00:00+00:00,7111,0,7077,False,True
2024-11-02 08:00:00+00:00,6916,0,6893,False,True
2024-11-02 09:00:00+00:00,7177,0,7146,False,True
2024-11-02 10:00:00+00:00,7026,0,6996,False,True
2024-11-02 11:00:00+00:00,6845,0,6822,False,True
2024-11-02 12:00:00+00:00,6909,0,6871,False,True
2024-11-02 13:00:00+00:00,6968,0,6942,False,True
2024-11-02 14:00:00+00:00,6874,0,6856,False,True
2024-11-02 15:00:00+00:00,6891,0,6864,False,True
2024-11-02 16:00:00+00:00,6964,0,6944,False,True
2024-11-02 17:00:00+00:00,7043,0,7018,False,True
2024-11-02 18:00:00+00:00,7010,0,6985,False,True
2024-11-02 19:00:00+00:00,7141,0,7115,False,True
2024-11-02 20:00:00+00:00,6960,0,6928,False,True
2024-11-02 21:00:00+00:00,7045,0,7018,False,True
2024-11-02 22:00:00+00:00,6915,0,6889,False,True
2024-11-02 23:00:00+00:00,6857,0,6829,False,True
2024-11-03 00:00:00+00:00,6867,0,6836,False,True
2024-11-03 01:00:00+00:00,6984,0,6950,False,True
2024-11-03 02:00:00+00:00,12405,5419,12375,True,True
2024-11-03 03:00:00+00:00,6894,0,6867,False,True
2024-11-03 04:00:00+00:00,7082,0,7052,False,True
2024-11-03 05:00:00+00:00,6922,0,6886,False,True
2024-11-03 06:00:00+00:00,7138,0,7108,False,True
2024-11-03 07:00:00+00:00,7009,0,6976,False,True
2024-11-03 08:00:00+00:00,6984,0,6952,False,True
2024-11-03 09:00:00+00:00,6959,0,6932,False,True
2024-11-03 10:00:00+00:00,7035,0,7007,False,True
2024-11-03 11:00:00+00:00,7061,0,7032,False,True
2024-11-03 12:00:00+00:00,6811,0,6786,False,True
2024-11-03 13:00:00+00:00,7054,0,7034,False,True
2024-11-03 14:00:00+00:00,6990,0,6966,False,True
2024-11-03 15:00:00+00:00,6959,0,6912,False,True
2024-11-03 16:00:00+00:00,7018,0,6993,False,True
2024-11-03 17:00:00+00:00,7143,0,7117,False,True
2024-11-03 18:00:00+00:00,6852,0,6827,False,True
2024-11-03 19:00:00+00:00,6919,0,6888,False,True
2024-11-03 20:00:00+00:00,6777,0,6752,False,True
2024-11-03 21:00:00+00:00,7032,0,7006,False,True
2024-11-03 22:00:00+00:00,7148,0,7118,False,True
2024-11-03 23:00:00+00:00,6860,0,6832,False,True
2024-11-04 00:00:00+00:00,6832,0,6804,False,True
2024-11-04 01:00:00+00:00,6985,0,6952,False,True
2024-11-04 02:00:00+00:00,6906,0,6880,False,True
2024-11-04 03:00:00+00:00,7068,5,7046,True,True
2024-11-04 04:00:00+00:00,7037,0,7008,False,True
2024-11-04 05:00:00+00:00,6915,0,6889,False,True
2024-11-04 06:00:00+00:00,7094,0,7057,False,True
2024-11-04 07:00:00+00:00,6926,0,6891,False,True
2024-11-04 08:00:00+00:00,7188,0,7168,False,True
2024-11-04 09:00:00+00:00,7042,0,7010,False,True
2024-11-04 10:00:00+00:00,6805,0,6767,False,True
2024-11-04 11:00:00+00:00,6946,0,6917,False,True
2024-11-04 12:00:00+00:00,6994,0,6959,False,True
2024-11-04 13:00:00+00:00,6941,0,6910,False,True
2024-11-04 14:00:00+00:00,7021,0,6985,False,True
2024-11-04 15:00:00+00:00,6834,0,6806,False,True
2024-11-04 16:00:00+00:00,6995,0,6964,False,True
2024-11-04 17:00:00+00:00,6905,0,6880,False,True
2024-11-04 18:00:00+00:00,6755,0,6728,False,True
2024-11-04 19:00:00+00:00,6929,0,6896,False,True
2024-11-04 20:00:00+00:00,7098,0,7067,False,True
2024-11-04 21:00:00+00:00,7005,0,6980,False,True
2024-11-04 22:00:00+00:00,6920,0,6900,False,True
2024-11-04 23:00:00+00:00,7084,0,7044,False,True
2024-11-05 00:00:00+00:00,7016,0,6984,False,True
2024-11-05 01:00:00+00:00,7133,0,7104,False,True
2024-11-05 02:00:00+00:00,6971,0,6950,False,True
2024-11-05 03:00:00+00:00,6756,0,6722,False,True
2024-11-05 04:00:00+00:00,6978,0,6945,False,True
2024-11-05 05:00:00+00:00,7208,0,7186,False,True
2024-11-05 06:00:00+00:00,7096,0,7071,False,True
2024-11-05 07:00:00+00:00,6960,0,6938,False,True
2024-11-05 08:00:00+00:00,6969,0,6937,False,True
2024-11-05 09:00:00+00:00,7245,0,7217,False,True
2024-11-05 10:00:00+00:00,7077,0,7052,False,True
2024-11-05 11:00:00+00:00,6918,0,6894,False,True
2024-11-05 12:00:00+00:00,6983,0,6941,False,True
2024-11-05 13:00:00+00:00,7109,0,7079,False,True
2024-11-05 14:00:00+00:00,6855,0,6834,False,True
2024-11-05 15:00:00+00:00,6906,0,6874,False,True
2024-11-05 16:00:00+00:00,6811,0,6788,False,True
2024-11-05 17:00:00+00:00,6999,0,6971,False,True
2024-11-05 18:00:00+00:00,7137,0,7105,False,True
2024-11-05 19:00:00+00:00,7030,0,7005,False,True
2024-11-05 20:00:00+00:00,7150,0,7123,False,True
2024-11-05 21:00:00+00:00,7119,0,7092,False,True
2024-11-05 22:00:00+00:00,7011,0,6978,False,True
2024-11-05 23:00:00+00:00,7122,0,7095,False,True
2024-11-16 16:00:00+00:00,8309,8309,8309,True,True
2024-11-18 00:00:00+00:00,34441,34441,34441,True,True
2024-11-21 00:00:00+00:00,39,39,39,True,True
2024-11-24 20:00:00+00:00,3,3,3,True,True
2024-11-26 00:00:00+00:00,4371,0,4255,False,True
2024-11-26 01:00:00+00:00,4407,0,4294,False,True
2024-11-26 02:00:00+00:00,4276,0,4161,False,True
2024-11-26 03:00:00+00:00,4428,0,4309,False,True
2024-11-26 04:00:00+00:00,4457,0,4360,False,True
2024-11-26 05:00:00+00:00,4295,0,4165,False,True
2024-11-26 06:00:00+00:00,4408,0,4292,False,True
2024-11-26 07:00:00+00:00,4264,0,4166,False,True
2024-11-26 08:00:00+00:00,4297,0,4192,False,True
2024-11-26 09:00:00+00:00,4332,0,4221,False,True
2024-11-26 10:00:00+00:00,4311,0,4220,False,True
2024-11-26 11:00:00+00:00,4282,0,4153,False,True
2024-11-26 12:00:00+00:00,4459,0,4348,False,True
2024-11-26 13:00:00+00:00,4443,0,4326,False,True
2024-11-26 14:00:00+00:00,4330,0,4224,False,True
2024-11-26 15:00:00+00:00,4264,0,4151,False,True
2024-11-26 16:00:00+00:00,4274,0,4173,False,True
2024-11-26 17:00:00+00:00,4358,0,4224,False,True
2024-11-26 18:00:00+00:00,4254,0,4147,False,True
2024-11-26 19:00:00+00:00,4347,0,4223,False,True
2024-11-26 20:00:00+00:00,4283,0,4175,False,True
2024-11-26 21:00:00+00:00,4421,0,4313,False,True
2024-11-26 22:00:00+00:00,4411,0,4310,False,True
2024-11-26 23:00:00+00:00,4449,0,4337,False,True
2024-11-27 00:00:00+00:00,4413,0,4307,False,True
2024-11-27 01:00:00+00:00,4296,0,4198,False,True
2024-11-27 02:00:00+00:00,4443,0,4325,False,True
2024-11-27 03:00:00+00:00,4402,0,4297,False,True
2024-11-27 04:00:00+00:00,4360,0,4258,False,True
2024-11-27 05:00:00+00:00,4265,0,4150,False,True
2024-11-27 06:00:00+00:00,4336,0,4231,False,True
2024-11-27 07:00:00+00:00,4314,0,4185,False,True
2024-11-27 08:00:00+00:00,4288,0,4184,False,True
2024-11-27 09:00:00+00:00,4341,0,4234,False,True
2024-11-27 10:00:00+00:00,4311,0,4179,False,True
2024-11-27 11:00:00+00:00,4260,0,4145,False,True
2024-11-27 12:00:00+00:00,4372,0,4263,False,True
2024-11-27 13:00:00+00:00,4314,0,4228,False,True
2024-11-27 14:00:00+00:00,4320,0,4205,False,True
2024-11-27 15:00:00+00:00,4262,0,4160,False,True
2024-11-27 16:00:00+00:00,4247,0,4124,False,True
2024-11-27 17:00:00+00:00,4363,0,4237,False,True
2024-11-27 18:00:00+00:00,4298,0,4202,False,True
2024-11-27 19:00:00+00:00,4279,0,4174,False,True
2024-11-27 20:00:00+00:00,4285,0,4169,False,True
2024-11-27 21:00:00+00:00,4302,0,4204,False,True
2024-11-27 22:00:00+00:00,4308,0,4210,False,True
2024-11-27 23:00:00+00:00,4398,0,4278,False,True
2024-11-28 00:00:00+00:00,4363,0,4254,False,True
2024-11-28 01:00:00+00:00,4340,0,4240,False,True
2024-11-28 02:00:00+00:00,4480,0,4383,False,True
2024-11-28 03:00:00+00:00,4274,0,4162,False,True
2024-11-28 04:00:00+00:00,4292,0,4179,False,True
2024-11-28 05:00:00+00:00,4351,0,4248,False,True
2024-11-28 06:00:00+00:00,4491,0,4393,False,True
2024-11-28 07:00:00+00:00,4351,0,4232,False,True
2024-11-28 08:00:00+00:00,4384,0,4283,False,True
2024-11-28 09:00:00+00:00,4351,0,4263,False,True
2024-11-28 10:00:00+00:00,4331,0,4223,False,True
2024-11-28 11:00:00+00:00,4280,0,4171,False,True
2024-11-28 12:00:00+00:00,4410,0,4305,False,True
2024-11-28 13:00:00+00:00,4279,0,4174,False,True
2024-11-28 14:00:00+00:00,4338,0,4226,False,True
2024-11-28 15:00:00+00:00,4318,0,4198,False,True
2024-11-28 16:00:00+00:00,4202,0,4105,False,True
2024-11-28 17:00:00+00:00,4293,0,4183,False,True
2024-11-28 18:00:00+00:00,4243,0,4132,False,True
2024-11-28 19:00:00+00:00,4255,0,4161,False,True
2024-11-28 20:00:00+00:00,4265,0,4157,False,True
2024-11-28 21:00:00+00:00,4239,0,4116,False,True
2024-11-28 22:00:00+00:00,4348,0,4213,False,True
2024-11-28 23:00:00+00:00,4330,0,4228,False,True
2024-11-29 00:00:00+00:00,4265,0,4149,False,True
2024-11-29 01:00:00+00:00,4416,0,4297,False,True
2024-11-29 02:00:00+00:00,4321,0,4214,False,True
2024-11-29 03:00:00+00:00,4318,0,4230,False,True
2024-11-29 04:00:00+00:00,4413,0,4310,False,True
2024-11-29 05:00:00+00:00,4404,0,4277,False,True
2024-11-29 06:00:00+00:00,4441,0,4332,False,True
2024-11-29 07:00:00+00:00,4354,0,4265,False,True
2024-11-29 08:00:00+00:00,4321,0,4206,False,True
2024-11-29 09:00:00+00:00,4429,0,4325,False,True
2024-11-29 10:00:00+00:00,4226,0,4120,False,True
2024-11-29 11:00:00+00:00,4340,0,4227,False,True
2024-11-29 12:00:00+00:00,4348,0,4237,False,True
2024-11-29 13:00:00+00:00,4244,0,4139,False,True
2024-11-29 14:00:00+00:00,4264,0,4146,False,True
2024-11-29 15:00:00+00:00,4296,0,4178,False,True
2024-11-29 16:00:00+00:00,4155,0,4057,False,True
2024-11-29 17:00:00+00:00,4250,0,4138,False,True
2024-11-29 18:00:00+00:00,4218,0,4126,False,True
2024-11-29 19:00:00+00:00,4113,0,3986,False,True
2024-11-29 20:00:00+00:00,4324,0,4211,False,True
2024-11-29 21:00:00+00:00,4278,0,4155,False,True
2024-11-29 22:00:00+00:00,4217,0,4108,False,True
